lat,lon,Country,URL,Summary,id,Captions,Class,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file6__B23RkAoRzCghadBJDNn6UQ3VbGadin2CVZdAxqgrfwpX92IB.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1288,a blurry image of a person on a motorcycle .,"['pool table, billiard table, snooker table']",pool table, billiard table, snooker table,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file7__chem2.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1289,a black and white photo of a clock tower .,['torch'],torch,,,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file8__onQGMlWQDHwPypKfpuFuH7ZdQME0KkUt90E2EHEpX92IB.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1290,a view of a street light from a window .,"['spotlight, spot']",spotlight, spot,,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file9__TQEwAq0XTwwWZddeIJbvLiE4aZHsPjnzAAz15dY9tEpX92IB.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1291,a view of a street light from a window .,"['spotlight, spot']",spotlight, spot,,,,,
18.92963176,-99.26228696,Mexico,http://www.mufoncms.com/files_jeud8334j/84415_submitter_file1__Esfera1Arturo1.jpg,It was near the star arturo,1292,a black and white photo of a plane flying in the sky,['jellyfish'],jellyfish,,,,,,
18.92963176,-99.26228696,Mexico,http://www.mufoncms.com/files_jeud8334j/84415_submitter_file2__Esfera1Arturo2.jpg,It was near the star arturo,1293,a blue and white bird flying in the sky .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
18.92963176,-99.26228696,Mexico,http://www.mufoncms.com/files_jeud8334j/84415_submitter_file3__Esfera1Arturo3.jpg,It was near the star arturo,1294,a close up of a person holding a kite,['jellyfish'],jellyfish,,,,,,
18.92963176,-99.26228696,Mexico,http://www.mufoncms.com/files_jeud8334j/84415_submitter_file4__Esfera1Arturo4.jpg,It was near the star arturo,1295,a black and white photo of a person holding a kite,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
18.92963176,-99.26228696,Mexico,http://www.mufoncms.com/files_jeud8334j/84415_submitter_file5__Esfera1Arturo5.jpg,It was near the star arturo,1296,a small airplane flying through a cloudy blue sky .,['jellyfish'],jellyfish,,,,,,
18.92963176,-99.26228696,Mexico,http://www.mufoncms.com/files_jeud8334j/84415_submitter_file6__Esfera1Arturo6.jpg,It was near the star arturo,1297,a blue and white bird flying in a blue sky .,['jellyfish'],jellyfish,,,,,,
33.37829315,-116.85162620000001,United States,http://www.mufoncms.com/files_jeud8334j/84406_submitter_file1__5.26.2017unknownobjectPalomarObservatoryCA.pngphoto2.jpg,Camping at palomar observatory campground  saw object in a photo taken by me visiting the observatory. ,1298,a group of people flying kites in a field .,['planetarium'],planetarium,,,,,,
33.37829315,-116.85162620000001,United States,http://www.mufoncms.com/files_jeud8334j/84406_submitter_file2__5.26.2017unknownobjectPalomarObservatoryCA.png,Camping at palomar observatory campground  saw object in a photo taken by me visiting the observatory. ,1299,a blue and white airplane flying in the sky .,['planetarium'],planetarium,,,,,,
53.9425706,-116.57530349999999,Canada,http://www.mufoncms.com/files_jeud8334j/84376_submitter_file1__IMG1581.JPG,I took some photos with my cell phone and noticed the orbs then but not while taking the pictures,1300,a black and white photo of a mountain range .,['hay'],hay,,,,,,
53.9425706,-116.57530349999999,Canada,http://www.mufoncms.com/files_jeud8334j/84376_submitter_file2__IMG1580.JPG,I took some photos with my cell phone and noticed the orbs then but not while taking the pictures,1301,a black and white photo of a mountain range .,['hay'],hay,,,,,,
53.9425706,-116.57530349999999,Canada,http://www.mufoncms.com/files_jeud8334j/84376_submitter_file3__IMG1579.JPG,I took some photos with my cell phone and noticed the orbs then but not while taking the pictures,1302,a black and white photo of a kite flying in the sky .,['hay'],hay,,,,,,
39.5592607,-105.7724074,United States,http://www.mufoncms.com/files_jeud8334j/84360_submitter_file1__Oct292014UFO1.jpg,Went outside saw sonic looking cloud,1303,a man flying a kite in a park .,"['patio, terrace']",patio, terrace,,,,,
39.5592607,-105.7724074,United States,http://www.mufoncms.com/files_jeud8334j/84360_submitter_file2__Oct292014UFO2.jpg,Went outside saw sonic looking cloud,1304,a red stop sign sitting on the side of a road .,"['patio, terrace']",patio, terrace,,,,,
40.37096076,-74.57078384,United States,http://www.mufoncms.com/files_jeud8334j/84348_submitter_file1__UFONJ2017061118.55.43.jpeg,Ufo like object in picture taken near 4196 u.S. 1,1305,a car is parked on the side of the road .,"['beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon']",beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon
41.8819136,-87.6226982,United States,http://www.mufoncms.com/files_jeud8334j/84344_submitter_file1__IMG2788.JPG,From a plane,1306,a person on a surfboard in the water .,['geyser'],geyser,,,,,,
41.8819136,-87.6226982,United States,http://www.mufoncms.com/files_jeud8334j/84344_submitter_file2__zoomin.png,From a plane,1307,a plane flying in the sky over a mountain .,['wing'],wing,,,,,,
36.783931,-119.4147624,United States,http://www.mufoncms.com/files_jeud8334j/84322_submitter_file1__Photoon61017at9.08PM.jpg,Large glowing light at 4:30 am with small lighted object going back and forth from the large one,1308,a person holding a cell phone in their hand .,"['cellular telephone, cellular phone, cellphone, cell, mobile phone']",cellular telephone, cellular phone, cellphone, cell, mobile phone,,
36.783931,-119.4147624,United States,http://www.mufoncms.com/files_jeud8334j/84322_submitter_file2__Photoon61017at9.08PM2.jpg,Large glowing light at 4:30 am with small lighted object going back and forth from the large one,1309,a person holding a cell phone in their hand .,"['cellular telephone, cellular phone, cellphone, cell, mobile phone']",cellular telephone, cellular phone, cellphone, cell, mobile phone,,
36.783931,-119.4147624,United States,http://www.mufoncms.com/files_jeud8334j/84322_submitter_file3__Photoon61017at9.08PM3.jpg,Large glowing light at 4:30 am with small lighted object going back and forth from the large one,1310,a person holding a cell phone in their hand .,"['cellular telephone, cellular phone, cellphone, cell, mobile phone']",cellular telephone, cellular phone, cellphone, cell, mobile phone,,
36.783931,-119.4147624,United States,http://www.mufoncms.com/files_jeud8334j/84322_submitter_file4__Photoon61017at9.08PM4.jpg,Large glowing light at 4:30 am with small lighted object going back and forth from the large one,1311,a person holding a cell phone in their hand .,"['cellular telephone, cellular phone, cellphone, cell, mobile phone']",cellular telephone, cellular phone, cellphone, cell, mobile phone,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file1__IMG7732.JPG,Photos will tell the story. please let me know what you think,1312,a group of people flying kites in a field .,['geyser'],geyser,,,,,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file2__IMG7733.JPG,Photos will tell the story. please let me know what you think,1313,a plane flying in the sky with a sky background,['hay'],hay,,,,,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file3__IMG7734.JPG,Photos will tell the story. please let me know what you think,1314,a sky view of a plane flying in the sky .,"['spotlight, spot']",spotlight, spot,,,,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file4__IMG7735.JPG,Photos will tell the story. please let me know what you think,1315,a sky view of a plane flying in the sky .,"['parachute, chute']",parachute, chute,,,,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file5__IMG7739.JPG,Photos will tell the story. please let me know what you think,1316,a plane flying in the sky over a city .,['balloon'],balloon,,,,,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file6__IMG7749.JPG,Photos will tell the story. please let me know what you think,1317,a group of people flying kites in a field .,"['traffic light, traffic signal, stoplight']",traffic light, traffic signal, stoplight,,,,
41.435572799999996,-75.43984040000001,United States,http://www.mufoncms.com/files_jeud8334j/84306_submitter_file7__IMG7750.JPG,Photos will tell the story. please let me know what you think,1318,a bunch of kites flying in the sky,"['traffic light, traffic signal, stoplight']",traffic light, traffic signal, stoplight,,,,
38.92780782,-104.852582,United States,http://www.mufoncms.com/files_jeud8334j/84305_submitter_file1__UFO.jpg,Noticed in only 1 of multiple photos taken  - not observed other than in photo,1319,a couple of people standing on top of a lush green field .,['barn'],barn,,,,,,
47.5239174,-121.9274489,United States,http://www.mufoncms.com/files_jeud8334j/84293_submitter_file1__IMG3043.JPG,Objects moving across the sky ,1320,a large clock tower towering over a city .,['crane'],crane,,,,,,
41.250929,-87.836203,United States,http://www.mufoncms.com/files_jeud8334j/84291_submitter_file1__20170607154132.jpg,Witness object only 2 miles away first time then 20 miles north again only about 5 miles away. ,1321,a close up of a pair of scissors,"['hook, claw']",hook, claw,,,,,
33.94756367,-81.22075047,United States,http://www.mufoncms.com/files_jeud8334j/84288_submitter_file1__IMG9329.JPG,Light of object caught my eye. previously have seen the same object in a different location. using a telephoto this time to photograph and record. object is moving in the sky from left to right. temporarily stays in one area and move up and down and from,1322,a man in a red shirt is holding a kite,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
33.94756367,-81.22075047,United States,http://www.mufoncms.com/files_jeud8334j/84288_submitter_file2__IMG9330.JPG,Light of object caught my eye. previously have seen the same object in a different location. using a telephoto this time to photograph and record. object is moving in the sky from left to right. temporarily stays in one area and move up and down and from,1323,a man in a red shirt is holding a kite,"['notebook, notebook computer']",notebook, notebook computer,,,,,
33.94756367,-81.22075047,United States,http://www.mufoncms.com/files_jeud8334j/84288_submitter_file3__IMG9331.JPG,Light of object caught my eye. previously have seen the same object in a different location. using a telephoto this time to photograph and record. object is moving in the sky from left to right. temporarily stays in one area and move up and down and from,1324,a black and white photo of a person in a dark room .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
34.512130400000004,-93.05397950000001,United States,http://www.mufoncms.com/files_jeud8334j/84277_submitter_file1__FBIMG1497034834991.jpg,Coworker michelle took these pictures just before sunset could see object in pictures not with the naked eye,1325,a person flying a kite in a field .,['balloon'],balloon,,,,,,
34.512130400000004,-93.05397950000001,United States,http://www.mufoncms.com/files_jeud8334j/84277_submitter_file2__FBIMG1497034829298.jpg,Coworker michelle took these pictures just before sunset could see object in pictures not with the naked eye,1326,a person is flying a kite in a field .,['balloon'],balloon,,,,,,
34.512130400000004,-93.05397950000001,United States,http://www.mufoncms.com/files_jeud8334j/84277_submitter_file3__IMG951058.jpg,Coworker michelle took these pictures just before sunset could see object in pictures not with the naked eye,1327,a person flying a kite in a field .,['balloon'],balloon,,,,,,
34.512130400000004,-93.05397950000001,United States,http://www.mufoncms.com/files_jeud8334j/84277_submitter_file4__IMG951059.jpg,Coworker michelle took these pictures just before sunset could see object in pictures not with the naked eye,1328,a group of planes flying in the sky .,"['parachute, chute']",parachute, chute,,,,,
34.512130400000004,-93.05397950000001,United States,http://www.mufoncms.com/files_jeud8334j/84277_submitter_file5__IMG951060.jpg,Coworker michelle took these pictures just before sunset could see object in pictures not with the naked eye,1329,a group of planes flying in the sky .,"['parachute, chute']",parachute, chute,,,,,
30.512485100000003,-97.67494599999999,United States,http://www.mufoncms.com/files_jeud8334j/84266_submitter_file1__IMG20170605003209.jpg,Just spot it in my photo i think it's a ufo,1330,a stop sign on the side of a road .,['bubble'],bubble,,,,,,
46.034045899999995,-116.4415348,United States,http://www.mufoncms.com/files_jeud8334j/84255_submitter_file1__20170529165411.jpg,Object seen only after i was checking my photos i had taken.,1331,a red fire hydrant sitting in the middle of a field .,"['worm fence, snake fence, snake-rail fence, Virginia fence']",worm fence, snake fence, snake-rail fence, Virginia fence,,,
